ID,Vietnamese_Text,English_Text,Vietnamese_Sound
lesson_l59_4,Mười nghìn đồng.,Ten thousand dong.,
lesson_l59_v0,xe buýt,bus,
lesson_l59_v5,bến xe,bus station,
lesson_l59_v6,lên xe,to get on (a vehicle),
lesson_l59_v8,sân bay,airport,
lesson_l59_v10,mười nghìn,ten thousand,
lesson_l59_v13,trung tâm,center,
lesson_l59_v14,xin mời,please (inviting),
lesson_l60_0,"Chào anh, anh cần gì ạ?","Hello, what do you need?",
lesson_l60_1,Anh muốn nạp tiền Grab.,I want to top up my Grab.,
lesson_l60_2,"Dạ, anh nạp bao nhiêu ạ?","Yes, how much are you topping up?",
lesson_l60_3,Hai trăm nghìn. Quẹt thẻ được không em?,Two hundred thousand. Can I pay by card?,
lesson_l60_4,Dạ được ạ. Mời anh quẹt thẻ.,"Yes, you can. Please swipe your card.",
lesson_l60_v0,nạp tiền,to top up,
lesson_l60_v5,chuyển khoản,bank transfer,
lesson_l60_v6,số dư,balance,
lesson_l60_v7,quẹt thẻ,to swipe a card,
lesson_l61_0,"Chào bạn, đi xe ôm không?","Hello, want a motorbike taxi?",
lesson_l61_1,Vâng. Cho tôi đến chợ Đồng Xuân.,Yes. Please take me to Dong Xuan market.,
lesson_l61_2,"Được rồi, lên xe đi.","Alright, get on the bike.",
lesson_l61_3,"Anh ơi, dừng lại ở đây nhé.","Excuse me, please stop here.",
lesson_l61_4,Tới nơi rồi. Của bạn là năm mươi nghìn.,We're here. Your total is fifty thousand.,
lesson_l61_5,Gửi anh tiền. Cảm ơn anh.,Here is the money. Thank you.,
lesson_l61_v0,xe ôm,motorbike taxi,
lesson_l61_v2,dừng lại,to stop,
lesson_l61_v3,tới nơi,to arrive at the destination,
lesson_l61_v12,mũ bảo hiểm,helmet,
lesson_l62_0,"Xin chào, tiệm tóc xin nghe ạ.","Hello, hair salon here.",
lesson_l62_1,"Chào bạn, tôi muốn đặt lịch cắt tóc.","Hello, I want to book a haircut appointment.",
lesson_l62_2,Bạn muốn đến vào thứ mấy ạ?,What day of the week do you want to come?,
lesson_l62_3,Thứ Sáu tuần này có được không?,Is this Friday okay?,
lesson_l62_4,Thứ Sáu hết chỗ rồi ạ. Thứ Bảy được không?,Friday is fully booked. Is Saturday okay?,
lesson_l62_5,"Được, vậy tôi đặt thứ Bảy nhé.","Okay, then I'll book Saturday.",
lesson_l62_v0,tiệm tóc,hair salon,
lesson_l62_v1,cắt tóc,to cut hair,
lesson_l62_v2,tuần này,this week,
lesson_l62_v7,đặt lịch,to book an appointment,
lesson_l62_v8,thứ mấy,what day of the week,
lesson_l62_v9,hết chỗ,fully booked,
lesson_t1_0,"Chào anh, quán mình có nhiều món nướng lắm ạ. Anh muốn ăn gì ạ?","Hello, our restaurant has lots of grilled dishes. What would you like to eat?",
lesson_t1_1,Cho tôi một phần bò nướng và một phần tôm nướng nhé.,Give me one order of grilled beef and one order of grilled shrimp.,
lesson_t1_2,Dạ được. Anh có muốn uống bia không ạ?,Sure. Would you like to drink beer?,
lesson_t1_3,"Có, cho tôi một chai bia nữa.","Yes, give me a bottle of beer too.",
lesson_t2_0,"Chào chị, chị muốn uống gì ạ?","Hello, what would you like to drink?",
lesson_t2_1,Cho tôi một ly cà phê sữa đá nhé.,Give me a glass of iced milk coffee.,
lesson_t2_2,"Dạ, chị có muốn thêm đường không ạ?","Sure, would you like extra sugar?",
lesson_t2_3,"Không, cảm ơn. Vậy đủ rồi.","No, thank you. That's enough.",
lesson_t3_0,"Chị ơi, bánh mì nóng nè, chị mua không?","Hey, hot bánh mì here, would you like to buy some?",
lesson_t3_1,"Dạ có, cho em một ổ bánh mì thịt nhé.","Yes, give me one bánh mì with meat.",
lesson_t3_2,Em có ăn cay không?,Do you eat spicy food?,
lesson_t3_3,"Dạ có, cho em nhiều ớt một chút.","Yes, give me a bit more chili.",
lesson_t3_v2,ổ,loaf (classifier for bread),
lesson_t4_0,"Alo, tôi muốn đặt bàn cho tối nay ạ.","Hello, I'd like to reserve a table for tonight.",
lesson_t4_1,"Dạ được, anh muốn đặt cho mấy giờ ạ?","Sure, what time would you like to reserve for?",
lesson_t4_2,"Cho tôi bàn lúc bảy giờ, khoảng bốn người.","A table at seven o'clock, about four people.",
lesson_t4_3,"Dạ, em đã đặt bàn cho anh rồi ạ.","Okay, I've reserved the table for you.",
lesson_t4_v0,đặt bàn,to reserve a table,
lesson_t4_v1,tối nay,tonight,
lesson_t5_0,Anh đã biết ăn món gì chưa ạ?,Have you decided what to eat yet?,
lesson_t5_1,"Chưa, quán mình có món gì ngon không?","Not yet, does this restaurant have anything delicious?",
lesson_t5_2,"Dạ, phở bò ở đây rất nổi tiếng, anh nên thử.","Yes, the beef pho here is very famous, you should try it.",
lesson_t5_3,Vậy cho tôi một tô phở bò nhé.,Then give me a bowl of beef pho.,
lesson_t5_v0,món ngon,delicious dish,
lesson_t5_v1,nổi tiếng,famous,
lesson_t6_0,"Chào bạn, bạn muốn ăn gì?","Hi, what do you want to eat?",
lesson_t6_1,"Mình bị dị ứng với hải sản, bạn có món nào không có hải sản không?","I'm allergic to seafood, do you have any dish without seafood?",
lesson_t6_2,"Dạ có, mình có món chay và món gà ạ.","Yes, we have vegetarian dishes and chicken dishes.",
lesson_t6_3,"Vậy cho mình một phần gà nhé, cảm ơn bạn.","Then give me one order of chicken, thank you.",
lesson_t6_v2,món chay,vegetarian dish,
lesson_t6_v6,món ăn,dish / food,
lesson_t6_v7,kiêng,to avoid (a food),
lesson_t7_0,"Chào bạn, bạn đi đâu vậy?","Hi, where are you going?",
lesson_t7_1,Mình đi đến chợ để mua rau.,I'm going to the market to buy vegetables.,
lesson_t7_2,"Vậy à, mình cũng đang đi chợ nè, đi chung không?","Oh really, I'm also going to the market, want to go together?",
lesson_t7_3,"Được, đi chung cho vui!","Sure, let's go together for fun!",
lesson_t7_v0,đi đâu,where are you going,
lesson_t7_v4,đi chung,to go together,
lesson_t8_0,Bạn thích ăn món gì nhất?,What dish do you like to eat the most?,
lesson_t8_1,"Mình thích ăn phở, còn bạn thích gì?","I like eating pho, and what do you like?",
lesson_t8_2,Mình thích uống cà phê sữa đá lắm.,I really like drinking iced milk coffee.,
lesson_t8_3,"Ồ, mình cũng thích cà phê nữa!","Oh, I also like coffee too!",
lesson_t9_0,"Chào cô, cô bán trà gì ạ?","Hello ma'am, what tea do you sell?",
lesson_t9_1,"Cô có trà đá, trà chanh với trà sữa nè con.","I have iced tea, lemon tea, and milk tea, dear.",
lesson_t9_2,"Cho con một ly trà chanh, bao nhiêu tiền vậy cô?","Give me one cup of lemon tea, how much is it?",
lesson_t9_3,Mười lăm ngàn con nhé.,"Fifteen thousand dong, dear.",
lesson_t9_v2,trà chanh,lemon tea,
lesson_t9_v3,trà sữa,milk tea,
lesson_t10_0,"Xin chào, tôi tên là Minh. Còn bạn tên gì?","Hello, my name is Minh. And what's your name?",
lesson_t10_1,"Chào Minh, tôi tên là Lan. Rất vui được gặp bạn.","Hi Minh, my name is Lan. Very nice to meet you.",
lesson_t10_2,Bạn đến từ đâu vậy?,Where are you from?,
lesson_t10_3,"Tôi đến từ Hà Nội, còn bạn?","I'm from Hanoi, and you?",
lesson_t10_v1,rất vui được gặp bạn,nice to meet you,
lesson_t10_v4,giới thiệu,to introduce,
lesson_t11_0,"Em ơi, cho anh tính tiền nha.","Excuse me, can I get the bill please.",
lesson_t11_1,"Dạ được ạ, anh chờ em một chút.","Sure, please wait a moment.",
lesson_t11_2,Tổng cộng bao nhiêu tiền vậy em?,How much is the total?,
lesson_t11_3,"Dạ, tổng cộng là ba trăm nghìn đồng ạ.",The total is three hundred thousand dong.,
lesson_t11_v7,trăm nghìn,hundred thousand,
lesson_t12_1,Mình tên là Lan. Còn bạn?,My name is Lan. And you?,
lesson_t12_2,Mình là Minh. Mình là người Mỹ.,I am Minh. I am American.,
lesson_t12_3,Rất vui được gặp bạn.,Very nice to meet you.,
lesson_t13_0,"Chào anh chị, mình có đặt bàn trước không ạ?","Hello, do you have a table reservation?",
lesson_t13_1,"Dạ không, tụi em muốn ngồi bàn cho hai người.","No, we would like a table for two.",
lesson_t13_2,"Dạ được, anh chị muốn ngồi trong nhà hay ngoài trời ạ?","Sure, would you like to sit inside or outside?",
lesson_t13_3,"Cho tụi em ngồi ngoài trời nha, gần cửa sổ.","Let us sit outside, near the window please.",
lesson_t13_v3,trong nhà,inside,
lesson_t13_v4,ngoài trời,outside / outdoors,
lesson_t13_v5,cửa sổ,window,
lesson_t13_v7,hai người,two people,
lesson_t14_0,Tháng sau bạn có đi du lịch không?,Are you traveling next month?,
lesson_t14_1,"Có, mình sẽ đi Đà Nẵng với gia đình.","Yes, I will go to Da Nang with my family.",
lesson_t14_2,Bạn sẽ đi mấy ngày?,How many days will you go for?,
lesson_t14_3,Mình sẽ đi khoảng năm ngày.,I will go for about five days.,
lesson_t14_v0,du lịch,to travel / travel,
lesson_t14_v1,tháng sau,next month,
lesson_t14_v2,gia đình,family,
lesson_t14_v7,chuyến đi,trip,
lesson_t15_0,Cuối tuần này bạn định làm gì?,What are you planning to do this weekend?,
lesson_t15_1,Mình định đi xem phim với bạn bè.,I'm planning to go watch a movie with friends.,
lesson_t15_2,"Nghe hay đó, mấy giờ bạn đi?","Sounds fun, what time are you going?",
lesson_t15_3,"Khoảng bảy giờ tối, bạn muốn đi cùng không?","Around seven in the evening, do you want to come along?",
lesson_t15_v3,bạn bè,friends,
lesson_t15_v6,đi cùng,to go along / go together,
lesson_t16_0,"Xin lỗi, cho tôi hỏi đường đến chợ Bến Thành đi thế nào ạ?","Excuse me, could you tell me how to get to Ben Thanh Market?",
lesson_t16_1,"Dạ, anh đi thẳng đường này, đến ngã tư thì rẽ trái.","Sure, go straight down this street, and turn left at the intersection.",
lesson_t16_2,Rẽ trái rồi đi bao xa nữa ạ?,"After turning left, how much farther do I go?",
lesson_t16_3,Đi khoảng năm trăm mét là tới nơi.,Go about five hundred meters and you'll arrive.,
lesson_t16_v4,ngã tư,intersection,
lesson_t17_0,Tại sao bạn học tiếng Việt vậy?,Why are you learning Vietnamese?,
lesson_t17_1,Vì mình muốn nói chuyện với bạn bè người Việt.,Because I want to talk with Vietnamese friends.,
lesson_t17_2,Còn mình thì học vì mình thích văn hóa Việt Nam.,"As for me, I'm learning because I like Vietnamese culture.",
lesson_t17_3,Học tiếng Việt khó nhưng rất thú vị.,Learning Vietnamese is hard but very interesting.,
lesson_t17_v0,tại sao,why,
lesson_t17_v4,văn hóa,culture,
lesson_t17_v6,thú vị,interesting,
lesson_t17_v7,nói chuyện,to talk / converse,
lesson_t18_1,Mình thích ăn phở nhất. Còn bạn?,I like pho the most. What about you?,
lesson_t18_2,Mình thích bún chả và gỏi cuốn.,I like bun cha and spring rolls.,
lesson_t18_3,"Nghe ngon quá, mai đi ăn chung nhé!","That sounds delicious, let's go eat together tomorrow!",
lesson_t18_v3,gỏi cuốn,fresh spring rolls,
lesson_t18_v7,ăn chung,to eat together,
lesson_t19_0,Gia đình bạn có mấy người?,How many people are in your family?,
lesson_t19_1,"Gia đình mình có bốn người: bố mẹ, mình và em gái.","My family has four people: mom, dad, me, and my younger sister.",
lesson_t19_2,Bạn có anh chị em nào khác không?,Do you have any other siblings?,
lesson_t19_3,"Không, mình chỉ có một em gái thôi.","No, I only have one younger sister.",
lesson_t19_v3,anh chị em,siblings,
lesson_t19_v4,em gái,younger sister,
lesson_t19_v5,anh trai,older brother,
lesson_t19_v7,mấy người,how many people,
lesson_t20_1,Cho tôi một ly cà phê sữa đá.,Give me an iced milk coffee.,
lesson_t20_2,"Dạ, chị có muốn ăn thêm bánh ngọt không?",Would you also like to eat a pastry?,
lesson_t20_3,"Có, cho tôi một cái bánh croissant nữa nhé.","Yes, give me a croissant too.",
lesson_t21_1,Mình thích đọc sách và nghe nhạc. Còn bạn?,I like reading books and listening to music. And you?,
lesson_t21_2,"Mình thích chơi thể thao, nhất là đá bóng.","I like playing sports, especially soccer.",
lesson_t21_3,Nghe hay đó! Khi nào rảnh mình đi chơi cùng nhé.,That sounds fun! Let's hang out together sometime when we're free.,
lesson_t21_v3,đọc sách,to read books,
lesson_t21_v4,nghe nhạc,to listen to music,
lesson_t21_v5,chơi thể thao,to play sports,
lesson_t21_v6,đá bóng,soccer / football,
lesson_t21_v7,sở thích,hobby,
lesson_t22_0,Hôm nay thời tiết thế nào?,How is the weather today?,
lesson_t22_1,Trời nắng nhưng hơi nóng. Chiều nay có thể mưa.,It's sunny but a bit hot. It might rain this afternoon.,
lesson_t22_2,Mùa này ở đây mưa nhiều lắm phải không?,"It rains a lot here this season, doesn't it?",
lesson_t22_3,"Đúng rồi, mùa mưa thường kéo dài đến tháng mười.","That's right, the rainy season usually lasts until October.",
lesson_t22_v0,thời tiết,weather,
lesson_t22_v1,trời nắng,sunny,
lesson_t22_v7,mùa mưa,rainy season,
lesson_t23_0,"Xin lỗi, bạn có thể giúp mình một chút được không?","Excuse me, could you help me for a moment?",
lesson_t23_1,"Được chứ, bạn cần gì?","Sure, what do you need?",
lesson_t23_2,"Mình bị lạc đường, bạn biết bưu điện ở đâu không?","I'm lost, do you know where the post office is?",
lesson_t23_3,"Biết chứ, đi thẳng rồi rẽ trái là tới.","Sure, go straight then turn left and you'll get there.",
lesson_t23_v4,bị lạc đường,to be lost,
lesson_t24_0,"Chị ơi, cái áo này có size lớn hơn không?","Excuse me, does this shirt come in a bigger size?",
lesson_t24_1,"Dạ có, anh muốn màu gì ạ?","Yes, what color would you like?",
lesson_t24_2,"Cho mình màu xanh, mình cũng muốn thử luôn.","Give me the blue one, I'd also like to try it on.",
lesson_t24_3,"Dạ được, phòng thử đồ ở phía sau ạ.","Sure, the fitting room is in the back.",
lesson_t24_v1,size,size,
lesson_t25_0,"Alo, mình muốn đặt lịch hẹn khám bệnh vào thứ Sáu được không?","Hello, I'd like to schedule a doctor's appointment for Friday, is that possible?",
lesson_t25_1,"Dạ được, anh muốn hẹn lúc mấy giờ ạ?","Yes, what time would you like the appointment?",
lesson_t25_2,Khoảng chín giờ sáng được không?,Would around 9am work?,
lesson_t25_3,"Dạ được, hẹn gặp anh vào chín giờ sáng thứ Sáu nhé.","Sure, see you at 9am on Friday.",
lesson_t25_v0,đặt lịch hẹn,to make an appointment,
lesson_t25_v3,lúc mấy giờ,at what time,
lesson_t25_v6,hẹn gặp,to meet up / appointment,
lesson_t26_0,Nhà bạn ở đâu vậy?,Where is your house?,
lesson_t26_1,Nhà mình ở gần trung tâm thành phố.,My house is near the city center.,
lesson_t26_2,Nhà bạn có mấy phòng ngủ?,How many bedrooms does your house have?,
lesson_t26_3,Nhà mình có ba phòng ngủ và một phòng khách rộng.,My house has three bedrooms and a spacious living room.,
lesson_t26_v1,phòng ngủ,bedroom,
lesson_t26_v2,phòng khách,living room,
lesson_t26_v4,trung tâm thành phố,city center,
lesson_t27_0,Bạn làm nghề gì vậy?,What do you do for work?,
lesson_t27_1,"Mình là kỹ sư, làm việc ở một công ty phần mềm.","I'm an engineer, I work at a software company.",
lesson_t27_2,Công việc của bạn có bận không?,Is your job busy?,
lesson_t27_3,"Bận lắm, mình thường làm việc đến bảy giờ tối.","Very busy, I usually work until seven in the evening.",
lesson_t27_v1,kỹ sư,engineer,
lesson_t27_v3,phần mềm,software,
lesson_t27_v4,công việc,work / job,
lesson_t27_v7,đồng nghiệp,colleague,
lesson_t28_0,"Xin lỗi, xe buýt số mười đi đâu vậy?","Excuse me, where does bus number ten go?",
lesson_t28_1,Xe này đi đến trung tâm thành phố.,This bus goes to the city center.,
lesson_t28_2,Vé xe buýt giá bao nhiêu vậy?,How much is a bus ticket?,
lesson_t28_3,"Dạ, bảy ngàn đồng một vé thôi ạ.",It's just seven thousand dong per ticket.,
lesson_t28_v5,xuống xe,to get off (a vehicle),
lesson_t29_0,"Chào bác sĩ, tôi bị đau đầu và ho mấy ngày nay.","Hello doctor, I've had a headache and cough for a few days.",
lesson_t29_1,Chị có bị sốt không?,Do you have a fever?,
lesson_t29_2,"Dạ có, tôi bị sốt nhẹ từ hôm qua.","Yes, I've had a mild fever since yesterday.",
lesson_t29_3,"Chị nên uống nhiều nước và nghỉ ngơi, tôi sẽ kê thuốc cho chị.","You should drink lots of water and rest, I'll prescribe you some medicine.",
lesson_t29_v7,triệu chứng,symptom,
lesson_t30_0,"Bạn có vẻ buồn quá, có chuyện gì vậy?","You seem really sad, what's going on?",
lesson_t30_1,Mình vừa mất việc làm tuần trước.,I just lost my job last week.,
lesson_t30_2,"Ồ, mình rất tiếc khi nghe vậy. Bạn ổn không?","Oh, I'm really sorry to hear that. Are you okay?",
lesson_t30_3,"Cảm ơn bạn đã quan tâm, mình sẽ ổn thôi.","Thanks for caring, I'll be okay.",
lesson_t30_v2,quan tâm,to care / be concerned,
lesson_t30_v3,mất việc,to lose a job,
lesson_t30_v4,an ủi,to comfort,
lesson_t31_0,"Chào chị, em muốn hỏi thuê phòng còn trống không ạ?","Hello, I'd like to ask if you have a room available to rent.",
lesson_t31_1,"Dạ còn, em muốn thuê phòng một người hay hai người?","Yes, we do. Do you want a room for one person or two people?",
lesson_t31_2,"Dạ một người thôi, giá bao nhiêu một tháng ạ?",Just one person. How much is it per month?,
lesson_t31_3,"Năm triệu một tháng, đã có nước và điện rồi ạ.","Five million per month, water and electricity are already included.",
lesson_t31_v2,còn trống,available / vacant,
lesson_t31_v7,đặt phòng,to book a room,
lesson_t32_0,"Chào chị, em muốn gửi bưu kiện này đi Hà Nội ạ.","Hello, I'd like to send this package to Hanoi.",
lesson_t32_1,"Dạ, chị muốn gửi nhanh hay gửi thường?",Would you like express or regular shipping?,
lesson_t32_2,"Cho em gửi nhanh, mất mấy ngày ạ?","Express shipping please, how many days will it take?",
lesson_t32_3,"Dạ khoảng hai ngày, tổng cộng năm mươi nghìn đồng ạ.","About two days, the total is fifty thousand dong.",
