ID,Vietnamese_Text,English_Text,Vietnamese_Sound
lesson_t70_d3,"Dạ, xe cấp cứu sẽ đến trong năm phút nữa, chị đừng lo.","Okay, the ambulance will arrive in five more minutes, don't worry.",
lesson_t70_v0,cứu,to save / help,
lesson_t70_v1,ngất,to faint,
lesson_t70_v2,xe cấp cứu,ambulance,
lesson_t70_v3,khó thở,difficulty breathing,
lesson_t70_v4,bình tĩnh,calm down,
lesson_t70_v5,bệnh viện,hospital,
lesson_t70_v6,nhanh,fast / quick,
lesson_t70_v7,lo,to worry,
lesson_t71_d0,Đám cưới của em tổ chức vào ngày nào vậy?,When is your wedding going to be held?,
lesson_t71_d1,"Dạ, tụi em định tổ chức vào tháng mười hai.",We're planning to hold it in December.,
lesson_t71_d2,Em đã đặt nhà hàng chưa?,Have you booked the restaurant yet?,
lesson_t71_d3,"Rồi ạ, em đặt nhà hàng tuần trước, còn thiệp mời thì tuần sau mới in.","Yes, I booked the restaurant last week, and the invitation cards will be printed next week.",
lesson_t71_v0,đám cưới,wedding,
lesson_t71_v1,tổ chức,to organize / to hold,
lesson_t71_v2,nhà hàng,restaurant,
lesson_t71_v3,thiệp mời,invitation card,
lesson_t71_v4,cô dâu,bride,
lesson_t71_v5,chú rể,groom,
lesson_t71_v6,tiệc,party / banquet,
lesson_t71_v7,đặt,to book / to reserve,
lesson_t72_d0,"Chào anh, nhà em bị hư máy lạnh, anh sửa được không?","Hello, my air conditioner is broken, can you fix it?",
lesson_t72_d1,"Được chị, máy lạnh bị hư gì vậy?","Sure, what's wrong with the air conditioner?",
lesson_t72_d2,Nó không mát và có tiếng kêu lạ.,It's not cold and it makes a strange noise.,
lesson_t72_d3,Để em kiểm tra rồi báo giá cho chị nhé.,Let me check it and then give you a price quote.,
lesson_t72_v0,sửa,to repair / fix,
lesson_t72_v1,hư,broken,
lesson_t72_v2,máy lạnh,air conditioner,
lesson_t72_v3,kiểm tra,to check / inspect,
lesson_t72_v4,báo giá,to quote a price,
lesson_t72_v5,tiếng kêu,noise / sound,
lesson_t72_v6,ống nước,pipe,
lesson_t72_v7,thợ sửa,repair technician,
lesson_t73_d0,Cuối tuần này có sự kiện cộng đồng ở công viên đó.,This weekend there's a community event at the park.,
lesson_t73_d1,Vậy à? Có hoạt động gì vậy?,Really? What activities are there?,
lesson_t73_d2,"Có dọn dẹp công viên và trồng cây, mọi người đều được mời tham gia.","There's park cleanup and tree planting, everyone is invited to join.",
lesson_t73_d3,"Hay quá, mình muốn đăng ký làm tình nguyện viên.","That's great, I want to sign up to be a volunteer.",
lesson_t73_v0,sự kiện,event,
lesson_t73_v1,cộng đồng,community,
lesson_t73_v2,công viên,park,
lesson_t73_v3,tình nguyện viên,volunteer,
lesson_t73_v4,tham gia,to participate / join,
lesson_t73_v5,dọn dẹp,to clean up,
lesson_t73_v6,trồng cây,to plant trees,
lesson_t73_v7,đăng ký,to register / sign up,
lesson_t74_d0,"Chào chú, nhà em bị dột khi trời mưa.","Hello, my place leaks when it rains.",
lesson_t74_d1,Vậy hả? Để chú lên xem thử.,Really? Let me come up and take a look.,
lesson_t74_d2,"Dạ, với lại vòi nước trong bếp cũng bị rò rỉ nữa ạ.","Also, the faucet in the kitchen is leaking too.",
lesson_t74_d3,"Được, chú sẽ kêu thợ sửa tuần này.","Okay, I'll call a repair technician this week.",
lesson_t74_v0,dột,leaking (roof),
lesson_t74_v1,chủ nhà,landlord,
lesson_t74_v2,rò rỉ,to leak,
lesson_t74_v3,vòi nước,faucet,
lesson_t74_v4,sửa chữa,repair,
lesson_t74_v5,tiền thuê nhà,rent,
lesson_t74_v6,hợp đồng,contract / lease,
lesson_t74_v7,báo,to inform / report,
lesson_t75_d0,Hôm nay mình học lái xe số sàn nhé.,Today let's practice driving a manual car.,
lesson_t75_d1,"Dạ, em hơi lo, em chưa lái xe số sàn bao giờ.","Okay, I'm a bit nervous, I've never driven a manual car before.",
lesson_t75_d2,"Không sao, em đạp côn từ từ rồi vào số một.","It's okay, press the clutch slowly and then shift into first gear.",
lesson_t75_d3,"Dạ, em hiểu rồi, em thử nha.","Okay, I understand, I'll give it a try.",
lesson_t75_v0,lái xe,to drive,
lesson_t75_v1,số sàn,manual transmission,
lesson_t75_v2,đạp côn,to press the clutch,
lesson_t75_v3,vào số,to shift gears,
lesson_t75_v4,thắng,brake,
lesson_t75_v5,ga,gas pedal,
lesson_t75_v6,bằng lái,driver's license,
lesson_t75_v7,an toàn,safe,
